orderId,symbol,strikePrice,side,investment,buy_price,qty,stoploss,target,exit_price,ltp,profit_loss,remark,unsubscribe,entry_time,exit_time,remaining_balance,kite_order
NFO:Profit,,,,,,,,,,,-1743.75,,False,23:59:59,,4016.25,False
NFO:BANKNIFTY2321641600PE,BANKNIFTY,41600.0,PE,25983.75,346.45,75.0,298.45,3600.0,0.0,324.0,-1743.75,,True,09:32:56,,0.0,False
